,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 식품자원경제1, 632-끝",2,54,100,Theresa Tupuola,월:[6]수:[6]금:[6],월(6) 국제관 412호수(6) 국제관 412호금(6) 국제관 412호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 정외 1-30,2,55,100,Glenn P. Sundeen,월:[7]화:[6]목:[6],월(7) 국제관 407A호화(6) 국제관 407A호목(6) 국제관 407A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 정외 31-60,2,56,100,Dara Seamus Fox,월:[5]수:[5]금:[5],월(5) 국제관 511A호수(5) 국제관 511A호금(5) 국제관 511A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 정외 61-끝,2,57,100,Peter S. Sylvestre,월:[5]수:[5]금:[5],월(5) 국제관 408B호수(5) 국제관 408B호금(5) 국제관 408B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 경제 1-30,2,58,100,Michael A. Mumford,월:[5]수:[5]금:[5],월(5) 국제관 414호수(5) 국제관 414호금(5) 국제관 414호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 경제 31-60,2,59,100,Dara Seamus Fox,월:[6]수:[6]금:[6],월(6) 국제관 511A호수(6) 국제관 511A호금(6) 국제관 511A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 경제 61-90,2,60,100,Peter S. Sylvestre,월:[6]수:[6]금:[6],월(6) 국제관 408B호수(6) 국제관 408B호금(6) 국제관 408B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 경제 91-120,2,61,100,Michael A. Mumford,월:[7]화:[6]목:[6],월(7) 국제관 511A호화(6) 국제관 511A호목(6) 국제관 511A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 통계 1-30,2,62,100,Dara Seamus Fox,화:[5]목:[5]금:[4],화(5) 교양관 315호목(5) 교양관 315호금(4) 교양관 315호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 통계 31-60,2,63,100,Peter S. Sylvestre,화:[5]목:[5]금:[4],화(5) 국제관 408B호목(5) 국제관 408B호금(4) 국제관 408B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 통계 61-끝, 경제 121-끝",2,64,100,Zane Carl Ivy,월:[5]수:[5]금:[5],월(5) 국제관 108A호수(5) 국제관 108A호금(5) 국제관 108A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 행정 1-30,2,65,100,Peter S. Sylvestre,화:[7][8]수:[7]목:[7][8],화(7-8) 국제관 408B호수(7) 국제관 408B호목(7-8) 국제관 408B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 행정 31-60,2,66,100,Michael A. Mumford,화:[5]목:[5]금:[4],화(5) 국제관 511A호목(5) 국제관 511A호금(4) 국제관 511A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,ACADEMIC ENGLISH ∥(영강) 행정 61-끝,2,67,100,Glenn P. Sundeen,월:[5]수:[5]금:[5],월(5) 국제관 407A호수(5) 국제관 407A호금(5) 국제관 407A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 수학1, 1-24",2,68,100,Benjamin Fallon,월:[1]수:[1]금:[1],월(1) 국제관 407A호수(1) 국제관 407A호금(1) 국제관 407A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 수학1, 25-끝",2,69,100,Terence W. Clark,월:[1]수:[1]금:[1],월(1) 국제관 307A호수(1) 국제관 307A호금(1) 국제관 307A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 물리1, 1-24",2,70,100,Terence W. Clark,월:[2]수:[2]금:[2],월(2) 국제관 307A호수(2) 국제관 307A호금(2) 국제관 307A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 물리1, 25-끝",2,71,100,Benjamin Fallon,월:[2]수:[2]금:[2],월(2) 국제관 412호수(2) 국제관 412호금(2) 국제관 412호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 화학1, 1-24",2,72,100,Benjamin Fallon,화:[3][4]수:[3]목:[3][4],화(3-4) 교양관 314호수(3) 교양관 314호목(3-4) 교양관 314호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 화학1, 25-끝",2,73,100,Theresa Tupuola,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 511B호수(3) 국제관 511B호목(3-4) 국제관 511B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 지구환경과학1, 1-끝.",2,74,100,David W. Wellbaum,화:[7][8]수:[7]목:[7][8],화(7-8) 국제관 411호수(7) 국제관 411호목(7-8) 국제관 411호
